origin_date,scenario_id,age_group,location,target_variables,sample,value
2022-05-22,D-2022-05-22,0-15,IE,inc case,6,81646
2022-05-22,D-2022-05-22,0-15,IE,inc case,7,14898
2022-05-22,D-2022-05-22,0-15,IE,inc case,8,94841
2022-05-22,D-2022-05-22,0-15,IE,inc case,9,72492
2022-05-22,D-2022-05-22,0-15,IE,inc case,10,31583
2022-05-22,D-2022-05-22,0-15,IE,inc case,11,84938
2022-05-22,D-2022-05-22,0-15,IE,inc case,12,65174
2022-05-22,D-2022-05-22,0-15,IE,inc case,13,53467
2022-05-22,D-2022-05-22,0-15,IE,inc case,14,31865
2022-05-22,D-2022-05-22,0-15,IE,inc case,15,40065
2022-05-22,D-2022-05-22,0-15,IE,inc case,16,48034
2022-05-22,D-2022-05-22,0-15,IE,inc case,17,14159
2022-05-22,D-2022-05-22,0-15,IE,inc case,18,72902
2022-05-22,D-2022-05-22,0-15,IE,inc case,19,39912
2022-05-22,D-2022-05-22,0-15,IE,inc case,20,66895
2022-05-22,D-2022-05-22,0-15,IE,inc case,21,63739
2022-05-22,D-2022-05-22,0-15,IE,inc case,22,29404
2022-05-22,D-2022-05-22,0-15,IE,inc case,23,7919
2022-05-22,D-2022-05-22,0-15,IE,inc case,24,5742
2022-05-22,D-2022-05-22,0-15,IE,inc case,25,8153
2022-05-22,D-2022-05-22,0-15,IE,inc case,26,68820
2022-05-22,D-2022-05-22,0-15,IE,inc case,27,83724
2022-05-22,D-2022-05-22,0-15,IE,inc case,28,64137
2022-05-22,D-2022-05-22,0-15,IE,inc case,29,21703
2022-05-22,D-2022-05-22,0-15,IE,inc case,30,4405
2022-05-22,D-2022-05-22,0-15,IE,inc case,31,17221
2022-05-22,D-2022-05-22,0-15,IE,inc case,32,18736
2022-05-22,D-2022-05-22,0-15,IE,inc case,33,7047
2022-05-22,D-2022-05-22,0-15,IE,inc case,34,84035
2022-05-22,D-2022-05-22,0-15,IE,inc case,35,2254
2022-05-22,D-2022-05-22,0-15,IE,inc case,36,89736
2022-05-22,D-2022-05-22,0-15,IE,inc case,37,72679
2022-05-22,D-2022-05-22,0-15,IE,inc case,38,60765
2022-05-22,D-2022-05-22,0-15,IE,inc case,39,12068
2022-05-22,D-2022-05-22,0-15,IE,inc case,40,46437
2022-05-22,D-2022-05-22,0-15,IE,inc case,41,84447
2022-05-22,D-2022-05-22,0-15,IE,inc case,42,68254
2022-05-22,D-2022-05-22,0-15,IE,inc case,43,77910
2022-05-22,D-2022-05-22,0-15,IE,inc case,44,79724
2022-05-22,D-2022-05-22,0-15,IE,inc case,45,68011
2022-05-22,D-2022-05-22,0-15,IE,inc case,46,59096
2022-05-22,D-2022-05-22,0-15,IE,inc case,47,35853
2022-05-22,D-2022-05-22,0-15,IE,inc case,48,6853
2022-05-22,D-2022-05-22,0-15,IE,inc case,49,35542
2022-05-22,D-2022-05-22,0-15,IE,inc case,50,58781
2022-05-22,D-2022-05-22,0-15,IE,inc case,51,84033
2022-05-22,D-2022-05-22,0-15,IE,inc case,52,80868
2022-05-22,D-2022-05-22,0-15,IE,inc case,53,42151
2022-05-22,D-2022-05-22,0-15,IE,inc case,54,69082
2022-05-22,D-2022-05-22,0-15,IE,inc case,55,1109
2022-05-22,D-2022-05-22,0-15,IE,inc case,56,12706
2022-05-22,D-2022-05-22,0-15,IE,inc case,57,45128
2022-05-22,D-2022-05-22,0-15,IE,inc case,58,21462
2022-05-22,D-2022-05-22,0-15,IE,inc case,59,44980
2022-05-22,D-2022-05-22,0-15,IE,inc case,60,31918
2022-05-22,D-2022-05-22,0-15,IE,inc case,61,8764
2022-05-22,D-2022-05-22,0-15,IE,inc case,62,19766
2022-05-22,D-2022-05-22,0-15,IE,inc case,63,34172
2022-05-22,D-2022-05-22,0-15,IE,inc case,64,30169
2022-05-22,D-2022-05-22,0-15,IE,inc case,65,88691
2022-05-22,D-2022-05-22,0-15,IE,inc case,66,11093
2022-05-22,D-2022-05-22,0-15,IE,inc case,67,810
2022-05-22,D-2022-05-22,0-15,IE,inc case,68,30400
2022-05-22,D-2022-05-22,0-15,IE,inc case,69,82461
2022-05-22,D-2022-05-22,0-15,IE,inc case,70,28773
2022-05-22,D-2022-05-22,0-15,IE,inc case,71,25476
2022-05-22,D-2022-05-22,0-15,IE,inc case,72,53584
2022-05-22,D-2022-05-22,0-15,IE,inc case,73,13807
2022-05-22,D-2022-05-22,0-15,IE,inc case,74,46231
2022-05-22,D-2022-05-22,0-15,IE,inc case,75,40550
2022-05-22,D-2022-05-22,0-15,IE,inc case,76,47123
2022-05-22,D-2022-05-22,0-15,IE,inc case,77,85020
2022-05-22,D-2022-05-22,0-15,IE,inc case,78,83782
2022-05-22,D-2022-05-22,0-15,IE,inc case,79,1987
2022-05-22,D-2022-05-22,0-15,IE,inc case,80,56089
2022-05-22,D-2022-05-22,0-15,IE,inc case,81,89531
2022-05-22,D-2022-05-22,0-15,IE,inc case,82,31734
2022-05-22,D-2022-05-22,0-15,IE,inc case,83,91933
2022-05-22,D-2022-05-22,0-15,IE,inc case,84,92306
2022-05-22,D-2022-05-22,0-15,IE,inc case,85,8009
2022-05-22,D-2022-05-22,0-15,IE,inc case,86,42251
2022-05-22,D-2022-05-22,0-15,IE,inc case,87,66629
2022-05-22,D-2022-05-22,0-15,IE,inc case,88,88015
2022-05-22,D-2022-05-22,0-15,IE,inc case,89,14468
2022-05-22,D-2022-05-22,0-15,IE,inc case,90,42633
2022-05-22,D-2022-05-22,0-15,IE,inc case,91,84545
2022-05-22,D-2022-05-22,0-15,IE,inc case,92,32865
2022-05-22,D-2022-05-22,0-15,IE,inc case,93,85543
2022-05-22,D-2022-05-22,0-15,IE,inc case,94,48593
2022-05-22,D-2022-05-22,0-15,IE,inc case,95,9415
2022-05-22,D-2022-05-22,0-15,IE,inc case,96,80255
2022-05-22,D-2022-05-22,0-15,IE,inc case,97,56287
2022-05-22,D-2022-05-22,0-15,IE,inc case,98,95851
2022-05-22,D-2022-05-22,0-15,IE,inc case,99,13706
2022-05-22,D-2022-05-22,0-15,IE,inc case,100,3615
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,1,60486
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,2,44513
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,3,4053
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,4,94524
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,5,11469
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,6,39678
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,7,7004
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,8,88873
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,9,83342
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,10,58700
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,11,81207
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,12,85520
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,13,21024
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,14,68140
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,15,66034
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,16,64833
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,17,21039
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,18,87543
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,19,31965
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,20,20118
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,21,8182
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,22,43860
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,23,2498
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,24,86882
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,25,93271
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,26,99977
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,27,40940
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,28,96894
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,29,97114
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,30,65373
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,31,66373
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,32,46277
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,33,84769
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,34,80514
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,35,41105
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,36,5605
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,37,5172
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,38,31883
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,39,6059
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,40,37740
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,41,65501
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,42,90825
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,43,23275
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,44,57278
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,45,45509
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,46,35074
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,47,76075
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,48,16867
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,49,26918
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,50,57623
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,51,59391
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,52,79127
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,53,89624
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,54,36633
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,55,47468
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,56,6615
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,57,66406
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,58,43240
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,59,56776
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,60,68973
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,61,93240
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,62,95120
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,63,86817
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,64,11926
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,65,48392
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,66,45117
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,67,54218
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,68,84515
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,69,2186
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,70,55102
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,71,69751
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,72,65484
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,73,11549
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,74,70633
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,75,29707
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,76,58538
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,77,15940
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,78,46345
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,79,26463
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,80,59744
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,81,46448
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,82,45905
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,83,42006
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,84,60539
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,85,802
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,86,76394
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,87,7989
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,88,12045
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,89,7739
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,90,8849
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,91,23224
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,92,84448
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,93,56177
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,94,23197
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,95,88164
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,96,3451
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,97,83401
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,98,62170
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,99,59151
2022-05-22,D-2022-05-22,0-15,IE,inc hosp,100,92856
2022-05-22,D-2022-05-22,0-15,PL,inc case,1,98508
2022-05-22,D-2022-05-22,0-15,PL,inc case,2,20391
2022-05-22,D-2022-05-22,0-15,PL,inc case,3,69976
2022-05-22,D-2022-05-22,0-15,PL,inc case,4,45335
2022-05-22,D-2022-05-22,0-15,PL,inc case,5,68876
2022-05-22,D-2022-05-22,0-15,PL,inc case,6,72059
2022-05-22,D-2022-05-22,0-15,PL,inc case,7,21346
2022-05-22,D-2022-05-22,0-15,PL,inc case,8,67102
2022-05-22,D-2022-05-22,0-15,PL,inc case,9,20393
2022-05-22,D-2022-05-22,0-15,PL,inc case,10,81335
2022-05-22,D-2022-05-22,0-15,PL,inc case,11,26527
2022-05-22,D-2022-05-22,0-15,PL,inc case,12,66347
2022-05-22,D-2022-05-22,0-15,PL,inc case,13,46085
2022-05-22,D-2022-05-22,0-15,PL,inc case,14,67558
2022-05-22,D-2022-05-22,0-15,PL,inc case,15,64550
2022-05-22,D-2022-05-22,0-15,PL,inc case,16,21059
2022-05-22,D-2022-05-22,0-15,PL,inc case,17,93508
2022-05-22,D-2022-05-22,0-15,PL,inc case,18,84725
2022-05-22,D-2022-05-22,0-15,PL,inc case,19,80783
2022-05-22,D-2022-05-22,0-15,PL,inc case,20,29994
2022-05-22,D-2022-05-22,0-15,PL,inc case,21,49105
2022-05-22,D-2022-05-22,0-15,PL,inc case,22,33332
2022-05-22,D-2022-05-22,0-15,PL,inc case,23,32924
2022-05-22,D-2022-05-22,0-15,PL,inc case,24,66188
2022-05-22,D-2022-05-22,0-15,PL,inc case,25,49285
2022-05-22,D-2022-05-22,0-15,PL,inc case,26,47178
2022-05-22,D-2022-05-22,0-15,PL,inc case,27,95214
2022-05-22,D-2022-05-22,0-15,PL,inc case,28,98951
2022-05-22,D-2022-05-22,0-15,PL,inc case,29,64064
2022-05-22,D-2022-05-22,0-15,PL,inc case,30,67836
2022-05-22,D-2022-05-22,0-15,PL,inc case,31,87058
2022-05-22,D-2022-05-22,0-15,PL,inc case,32,15282
2022-05-22,D-2022-05-22,0-15,PL,inc case,33,37052
2022-05-22,D-2022-05-22,0-15,PL,inc case,34,60661
2022-05-22,D-2022-05-22,0-15,PL,inc case,35,39357
2022-05-22,D-2022-05-22,0-15,PL,inc case,36,76780
2022-05-22,D-2022-05-22,0-15,PL,inc case,37,60086
2022-05-22,D-2022-05-22,0-15,PL,inc case,38,46352
2022-05-22,D-2022-05-22,0-15,PL,inc case,39,48894
2022-05-22,D-2022-05-22,0-15,PL,inc case,40,59737
2022-05-22,D-2022-05-22,0-15,PL,inc case,41,61777
2022-05-22,D-2022-05-22,0-15,PL,inc case,42,33326
2022-05-22,D-2022-05-22,0-15,PL,inc case,43,12865
2022-05-22,D-2022-05-22,0-15,PL,inc case,44,40333
2022-05-22,D-2022-05-22,0-15,PL,inc case,45,99162
2022-05-22,D-2022-05-22,0-15,PL,inc case,46,84043
2022-05-22,D-2022-05-22,0-15,PL,inc case,47,80102
2022-05-22,D-2022-05-22,0-15,PL,inc case,48,89282
2022-05-22,D-2022-05-22,0-15,PL,inc case,49,43452
2022-05-22,D-2022-05-22,0-15,PL,inc case,50,17054
2022-05-22,D-2022-05-22,0-15,PL,inc case,51,36493
2022-05-22,D-2022-05-22,0-15,PL,inc case,52,80634
2022-05-22,D-2022-05-22,0-15,PL,inc case,53,59855
2022-05-22,D-2022-05-22,0-15,PL,inc case,54,20890
2022-05-22,D-2022-05-22,0-15,PL,inc case,55,41315
2022-05-22,D-2022-05-22,0-15,PL,inc case,56,24193
2022-05-22,D-2022-05-22,0-15,PL,inc case,57,78308
2022-05-22,D-2022-05-22,0-15,PL,inc case,58,38463
2022-05-22,D-2022-05-22,0-15,PL,inc case,59,15549
2022-05-22,D-2022-05-22,0-15,PL,inc case,60,10308
2022-05-22,D-2022-05-22,0-15,PL,inc case,61,71297
2022-05-22,D-2022-05-22,0-15,PL,inc case,62,97660
2022-05-22,D-2022-05-22,0-15,PL,inc case,63,87310
2022-05-22,D-2022-05-22,0-15,PL,inc case,64,95335
2022-05-22,D-2022-05-22,0-15,PL,inc case,65,10414
2022-05-22,D-2022-05-22,0-15,PL,inc case,66,42339
2022-05-22,D-2022-05-22,0-15,PL,inc case,67,79036
2022-05-22,D-2022-05-22,0-15,PL,inc case,68,24544
2022-05-22,D-2022-05-22,0-15,PL,inc case,69,25157
2022-05-22,D-2022-05-22,0-15,PL,inc case,70,29786
2022-05-22,D-2022-05-22,0-15,PL,inc case,71,32590
2022-05-22,D-2022-05-22,0-15,PL,inc case,72,88254
2022-05-22,D-2022-05-22,0-15,PL,inc case,73,18460
2022-05-22,D-2022-05-22,0-15,PL,inc case,74,60406
2022-05-22,D-2022-05-22,0-15,PL,inc case,75,34016
2022-05-22,D-2022-05-22,0-15,PL,inc case,76,27751
2022-05-22,D-2022-05-22,0-15,PL,inc case,77,90819
2022-05-22,D-2022-05-22,0-15,PL,inc case,78,40854
2022-05-22,D-2022-05-22,0-15,PL,inc case,79,58206
2022-05-22,D-2022-05-22,0-15,PL,inc case,80,12201
2022-05-22,D-2022-05-22,0-15,PL,inc case,81,53633
2022-05-22,D-2022-05-22,0-15,PL,inc case,82,72671
2022-05-22,D-2022-05-22,0-15,PL,inc case,83,6322
2022-05-22,D-2022-05-22,0-15,PL,inc case,84,58066
2022-05-22,D-2022-05-22,0-15,PL,inc case,85,35152
2022-05-22,D-2022-05-22,0-15,PL,inc case,86,16262
2022-05-22,D-2022-05-22,0-15,PL,inc case,87,51236
2022-05-22,D-2022-05-22,0-15,PL,inc case,88,54551
2022-05-22,D-2022-05-22,0-15,PL,inc case,89,70942
2022-05-22,D-2022-05-22,0-15,PL,inc case,90,72838
2022-05-22,D-2022-05-22,0-15,PL,inc case,91,54814
2022-05-22,D-2022-05-22,0-15,PL,inc case,92,56685
2022-05-22,D-2022-05-22,0-15,PL,inc case,93,99031
2022-05-22,D-2022-05-22,0-15,PL,inc case,94,83329
2022-05-22,D-2022-05-22,0-15,PL,inc case,95,86754
2022-05-22,D-2022-05-22,0-15,PL,inc case,96,40238
2022-05-22,D-2022-05-22,0-15,PL,inc case,97,75108
2022-05-22,D-2022-05-22,0-15,PL,inc case,98,28089
2022-05-22,D-2022-05-22,0-15,PL,inc case,99,93446
2022-05-22,D-2022-05-22,0-15,PL,inc case,100,89943
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,1,7807
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,2,7872
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,3,16313
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,4,88642
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,5,57699
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,6,47700
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,7,92661
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,8,75595
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,9,52500
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,10,42140
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,11,95531
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,12,27993
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,13,12492
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,14,92805
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,15,5661
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,16,41208
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,17,46422
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,18,92145
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,19,21256
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,20,31656
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,21,39559
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,22,60463
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,23,47446
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,24,2473
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,25,3048
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,26,11435
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,27,96687
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,28,59456
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,29,20293
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,30,25166
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,31,18707
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,32,90533
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,33,82942
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,34,70972
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,35,39324
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,36,14774
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,37,89623
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,38,16218
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,39,21220
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,40,61534
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,41,86816
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,42,13851
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,43,63118
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,44,47547
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,45,69591
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,46,74068
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,47,17150
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,48,44312
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,49,69535
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,50,50228
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,51,70990
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,52,39826
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,53,18691
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,54,34502
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,55,27330
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,56,73300
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,57,36854
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,58,58020
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,59,95957
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,60,6191
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,61,42801
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,62,59836
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,63,71228
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,64,45419
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,65,31233
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,66,54444
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,67,78788
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,68,63932
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,69,66705
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,70,55128
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,71,77254
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,72,84594
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,73,5901
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,74,90200
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,75,85421
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,76,92214
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,77,60291
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,78,3908
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,79,93854
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,80,91822
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,81,44343
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,82,83219
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,83,21821
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,84,30780
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,85,69578
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,86,26186
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,87,46099
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,88,2040
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,89,51712
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,90,94268
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,91,27379
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,92,88881
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,93,77600
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,94,14311
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,95,49184
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,96,44536
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,97,67005
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,98,15406
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,99,32253
2022-05-22,D-2022-05-22,0-15,PL,inc hosp,100,44698
2022-05-22,D-2022-05-22,0-15,FR,inc case,1,73805
2022-05-22,D-2022-05-22,0-15,FR,inc case,2,8177
2022-05-22,D-2022-05-22,0-15,FR,inc case,3,6756
2022-05-22,D-2022-05-22,0-15,FR,inc case,4,36075
2022-05-22,D-2022-05-22,0-15,FR,inc case,5,24298
2022-05-22,D-2022-05-22,0-15,FR,inc case,6,23501
2022-05-22,D-2022-05-22,0-15,FR,inc case,7,91057
2022-05-22,D-2022-05-22,0-15,FR,inc case,8,34565
2022-05-22,D-2022-05-22,0-15,FR,inc case,9,96188
2022-05-22,D-2022-05-22,0-15,FR,inc case,10,59874
2022-05-22,D-2022-05-22,0-15,FR,inc case,11,53357
2022-05-22,D-2022-05-22,0-15,FR,inc case,12,14846
2022-05-22,D-2022-05-22,0-15,FR,inc case,13,17924
2022-05-22,D-2022-05-22,0-15,FR,inc case,14,12375
2022-05-22,D-2022-05-22,0-15,FR,inc case,15,13206
2022-05-22,D-2022-05-22,0-15,FR,inc case,16,23214
2022-05-22,D-2022-05-22,0-15,FR,inc case,17,57355
2022-05-22,D-2022-05-22,0-15,FR,inc case,18,363
2022-05-22,D-2022-05-22,0-15,FR,inc case,19,19512
2022-05-22,D-2022-05-22,0-15,FR,inc case,20,47385
2022-05-22,D-2022-05-22,0-15,FR,inc case,21,44854
2022-05-22,D-2022-05-22,0-15,FR,inc case,22,25210
2022-05-22,D-2022-05-22,0-15,FR,inc case,23,62251
2022-05-22,D-2022-05-22,0-15,FR,inc case,24,80989
2022-05-22,D-2022-05-22,0-15,FR,inc case,25,16781
2022-05-22,D-2022-05-22,0-15,FR,inc case,26,1485
2022-05-22,D-2022-05-22,0-15,FR,inc case,27,6858
2022-05-22,D-2022-05-22,0-15,FR,inc case,28,44048
2022-05-22,D-2022-05-22,0-15,FR,inc case,29,74684
